book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
379,8667848,8667848,13190160,99,670022411,9780670022410.0,Deborah Harkness,2011.0,A Discovery of Witches,"A Discovery of Witches (All Souls Trilogy, #1)",eng,3.99,226622,249735,25179,9304,16503,43523,79322,101083,https://images.gr-assets.com/books/1322168805m/8667848.jpg,https://images.gr-assets.com/books/1322168805s/8667848.jpg
389,68428,68428,66322,75,076531178X,9780765311790.0,Brandon Sanderson,2006.0,Mistborn : The Final Empire,"The Final Empire (Mistborn, #1)",eng,4.43,208944,238993,16276,1783,4008,20554,76611,136037,https://images.gr-assets.com/books/1480717416m/68428.jpg,https://images.gr-assets.com/books/1480717416s/68428.jpg
399,3950967,3950967,3007490,131,747599874,9780747599880.0,J.K. Rowling,2007.0,The Tales of Beedle the Bard,The Tales of Beedle the Bard,en-US,4.06,284833,319107,11330,3019,15025,69367,103350,128346,https://images.gr-assets.com/books/1373467575m/3950967.jpg,https://images.gr-assets.com/books/1373467575s/3950967.jpg
400,22328,888628,909457,143,441569595,9780441569600.0,William Gibson,1984.0,Neuromancer,Neuromancer,eng,3.88,183878,202417,6623,9313,14728,40328,65376,72672,https://images.gr-assets.com/books/1167348726m/22328.jpg,https://images.gr-assets.com/books/1167348726s/22328.jpg
422,862041,862041,2962492,76,545044251,9780545044260.0,J.K. Rowling,1998.0,Complete Harry Potter Boxed Set,"Harry Potter Boxset (Harry Potter, #1-7)",eng,4.74,190050,204125,6508,1105,1285,7020,30666,164049,https://images.gr-assets.com/books/1392579059m/862041.jpg,https://images.gr-assets.com/books/1392579059s/862041.jpg
429,34497,34497,194190,153,60855924,9780060855920.0,Terry Pratchett,1983.0,The Colour of Magic,"The Color of Magic (Discworld, #1; Rincewind #1)",eng,3.97,190590,225614,6520,3601,11554,50463,81295,78701,https://images.gr-assets.com/books/1407111017m/34497.jpg,https://images.gr-assets.com/books/1407111017s/34497.jpg
441,6320534,6320534,6760952,110,1439148503,9781439148500.0,Stephen King,2009.0,Under the Dome,Under the Dome,eng,3.89,183292,201322,13086,4863,12998,44938,74323,64200,https://images.gr-assets.com/books/1268982908m/6320534.jpg,https://images.gr-assets.com/books/1268982908s/6320534.jpg
442,830,830,493634,80,553380958,9780553380960.0,Neal Stephenson,1992.0,Snow Crash,Snow Crash,eng,4.02,175883,187292,7075,7982,10158,29605,61336,78211,https://images.gr-assets.com/books/1477624625m/830.jpg,https://images.gr-assets.com/books/1477624625s/830.jpg
447,2248573,2248573,3124969,143,375826726,9780375826730.0,Christopher Paolini,2008.0,Brisingr,"Brisingr (The Inheritance Cycle, #3)",eng,4.03,211645,226941,7993,4273,13094,44147,75689,89738,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
450,47212,47212,1137060,75,451457811,9780451457810.0,Jim Butcher,2000.0,Storm Front,"Storm Front (The Dresden Files, #1)",en-US,4.02,203053,219442,12005,3325,9842,45940,80371,79964,https://images.gr-assets.com/books/1419456275m/47212.jpg,https://images.gr-assets.com/books/1419456275s/47212.jpg
457,10692,10692,3061272,129,751537284,9780751537280.0,Elizabeth Kostova,2005.0,The Historian,The Historian,eng,3.77,190473,207529,14252,8554,18768,48197,68781,63229,https://images.gr-assets.com/books/1338298031m/10692.jpg,https://images.gr-assets.com/books/1338298031s/10692.jpg
458,20170404,20170404,28098716,63,385353308,9780385353300.0,Emily St. John Mandel,2014.0,Station Eleven,Station Eleven,eng,4.02,160466,189380,24215,4039,8449,33537,77755,65600,https://images.gr-assets.com/books/1451446835m/20170404.jpg,https://images.gr-assets.com/books/1451446835s/20170404.jpg
463,5364,5364,2866304,141,385335970,9780385335970.0,Diana Gabaldon,1992.0,Dragonfly in Amber,"Dragonfly in Amber (Outlander, #2)",eng,4.31,178110,210989,12025,1200,4958,27491,70976,106364,https://images.gr-assets.com/books/1456114344m/5364.jpg,https://images.gr-assets.com/books/1456114344s/5364.jpg
466,659469,659469,16998382,44,345368584,9780345368580.0,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",1989.0,The Hobbit,The Hobbit: Graphic Novel,eng,4.48,155338,159435,957,991,2180,14437,43107,98720,https://images.gr-assets.com/books/1374681632m/659469.jpg,https://images.gr-assets.com/books/1374681632s/659469.jpg
469,41899,41899,4195128,123,439321603,9780439321600.0,"Newt Scamander, J.K. Rowling, Albus Dumbledore",2001.0,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,eng,3.95,185928,209465,6523,2847,13155,52573,64027,76863,https://images.gr-assets.com/books/1303738520m/41899.jpg,https://images.gr-assets.com/books/1303738520s/41899.jpg
480,18122,18122,1774510,42,440238153,9780440238160.0,Philip Pullman,2000.0,The Amber Spyglass,"The Amber Spyglass (His Dark Materials, #3)",eng,4.06,192315,217610,6693,4739,11883,39131,70648,91209,https://images.gr-assets.com/books/1329189152m/18122.jpg,https://images.gr-assets.com/books/1329189152s/18122.jpg
481,43889,43889,1323305,90,765346524,9780765346520.0,Terry Goodkind,1994.0,Wizard's First Rule,"Wizard's First Rule (Sword of Truth, #1)",eng,4.13,175771,188159,5485,6176,9386,27430,55921,89246,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
486,307791,307791,2285229,69,375822747,9780375822740.0,Jeanne DuPrau,2003.0,The City of Ember,"The City of Ember (Book of Ember, #1)",eng,3.85,198809,204085,9322,3684,13227,53014,74561,59599,https://images.gr-assets.com/books/1397931596m/307791.jpg,https://images.gr-assets.com/books/1397931596s/307791.jpg
487,7670,7670,997271,122,60541814,9780060541810.0,Michael Crichton,1969.0,The Andromeda Strain,The Andromeda Strain,,3.87,173186,178917,2555,1599,9379,48894,69876,49169,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
503,70535,70535,208362,221,451457994,9780451458000.0,Arthur C. Clarke,1968.0,2001: A Space Odyssey,"2001: A Space Odyssey (Space Odyssey, #1)",eng,4.12,170841,180661,3722,2050,6387,32236,67831,72157,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
507,7938275,7938275,11349083,78,545265355,9780545265360.0,Suzanne Collins,2010.0,The Hunger Games Box Set,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",eng,4.49,129665,159760,6429,1015,2521,13438,42932,99854,https://images.gr-assets.com/books/1360094673m/7938275.jpg,https://images.gr-assets.com/books/1360094673s/7938275.jpg
510,233649,233649,1574475,71,812517725,9780812517730.0,Robert Jordan,1990.0,The Great Hunt,"The Great Hunt (Wheel of Time, #2)",en-US,4.2,162595,172500,3061,1824,5059,25119,64494,76004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
522,49628,49628,1871423,113,375507256,9780375507250.0,David Mitchell,2004.0,Cloud Atlas,Cloud Atlas,eng,4.01,152441,172239,17001,5442,10645,28665,58983,68504,https://images.gr-assets.com/books/1406383769m/49628.jpg,https://images.gr-assets.com/books/1406383769s/49628.jpg
527,110494,110494,738775,97,1841493007,9781841493010.0,Charlaine Harris,2002.0,Living Dead in Dallas,"Living Dead in Dallas (Sookie Stackhouse, #2)",eng,3.97,190565,209338,6388,1576,8771,50217,81598,67176,https://images.gr-assets.com/books/1329501808m/110494.jpg,https://images.gr-assets.com/books/1329501808s/110494.jpg
528,34897,34897,791061,62,765305119,9780765305110.0,Robert Jordan,1991.0,The Dragon Reborn ,"The Dragon Reborn (Wheel of Time, #3)",eng,4.23,153809,164783,2471,1667,4474,23895,59113,75634,https://images.gr-assets.com/books/1480096580m/34897.jpg,https://images.gr-assets.com/books/1480096580s/34897.jpg
542,84119,84119,3294501,280,439861365,9780439861370.0,C.S. Lewis,1954.0,The horse and his boy,"The Horse and His Boy (Chronicles of Narnia, #5)",eng,3.9,189671,209180,4913,2752,13751,54684,68114,69879,https://images.gr-assets.com/books/1388210968m/84119.jpg,https://images.gr-assets.com/books/1388210968s/84119.jpg
547,8909,8909,3194841,1167,375759239,9780375759240.0,"H.G. Wells, Arthur C. Clarke",1897.0,The War of the Worlds,The War of the Worlds,eng,3.8,159752,181437,4930,2843,11418,51466,69720,45990,https://images.gr-assets.com/books/1320391644m/8909.jpg,https://images.gr-assets.com/books/1320391644s/8909.jpg
553,107291,107291,1812101,135,045057458X,9780450574580.0,Stephen King,1991.0,Needful Things,Needful Things,,3.87,153821,161758,2448,2175,10254,42898,57042,49389,https://images.gr-assets.com/books/1315767817m/107291.jpg,https://images.gr-assets.com/books/1315767817s/107291.jpg
558,140077,140077,1808005,88,441012183,9780441012180.0,Charlaine Harris,2004.0,Dead to the World,"Dead to the World (Sookie Stackhouse, #4)",eng,4.13,199572,210205,5327,1638,5933,39853,78663,84118,https://images.gr-assets.com/books/1468561630m/140077.jpg,https://images.gr-assets.com/books/1468561630s/140077.jpg
561,378,378,1782584,82,394820371,9780394820380.0,"Norton Juster, Jules Feiffer",1961.0,The Phantom Tollbooth,The Phantom Tollbooth,en-US,4.22,178432,185392,8011,2848,6922,27918,56237,91467,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
562,7235533,7235533,8134945,48,765326353,9780765326360.0,Brandon Sanderson,2010.0,The Way of Kings,"The Way of Kings (The Stormlight Archive, #1)",eng,4.64,144822,164477,10947,1085,1827,7661,33962,119942,https://images.gr-assets.com/books/1388184640m/7235533.jpg,https://images.gr-assets.com/books/1388184640s/7235533.jpg
563,140082,140082,602144,90,1841493015,9781841493020.0,Charlaine Harris,2003.0,Club Dead,"Club Dead (Sookie Stackhouse, #3)",en-GB,4.03,181323,197558,5029,1179,6594,44594,78129,67062,https://images.gr-assets.com/books/1329501590m/140082.jpg,https://images.gr-assets.com/books/1329501590s/140082.jpg
565,68429,68429,2120474,60,765316889,9780765316880.0,Brandon Sanderson,2007.0,,"The Well of Ascension (Mistborn, #2)",eng,4.35,150736,171402,8541,534,2630,18661,63880,85697,https://images.gr-assets.com/books/1480717596m/68429.jpg,https://images.gr-assets.com/books/1480717596s/68429.jpg
569,13152,13152,1829521,96,446617792,9780446617800.0,James Patterson,2005.0,The Angel Experiment,"The Angel Experiment (Maximum Ride, #1)",eng,4.08,172302,183035,8606,4747,9858,32564,54067,81799,https://images.gr-assets.com/books/1339277875m/13152.jpg,https://images.gr-assets.com/books/1339277875s/13152.jpg
572,46756,46756,3143431,109,385721676,9780385721680.0,Margaret Atwood,2003.0,Oryx and Crake,"Oryx and Crake (MaddAddam, #1)",eng,4.0,151500,167177,10391,3548,8557,31794,64097,59181,https://images.gr-assets.com/books/1494109986m/46756.jpg,https://images.gr-assets.com/books/1494109986s/46756.jpg
575,7669,7669,1525987,124,99244721,9780099244720.0,Michael Crichton,1999.0,Timeline,Timeline,en-US,3.83,148563,158413,3628,2738,11205,41822,57567,45081,https://images.gr-assets.com/books/1405420745m/7669.jpg,https://images.gr-assets.com/books/1405420745s/7669.jpg
581,13206760,13206760,18390691,64,312642962,9780312642970.0,Marissa Meyer,2013.0,Scarlet,"Scarlet (The Lunar Chronicles, #2)",eng,4.3,193766,213010,23054,1250,3669,25696,81461,100934,https://images.gr-assets.com/books/1470056982m/13206760.jpg,https://images.gr-assets.com/books/1470056982s/13206760.jpg
584,6101718,6101718,6278977,67,670020559,9780670020550.0,Lev Grossman,2009.0,The Magicians,The Magicians (The Magicians #1),eng,3.47,147908,165609,18232,10045,21851,47087,52810,33816,https://images.gr-assets.com/books/1313772941m/6101718.jpg,https://images.gr-assets.com/books/1313772941s/6101718.jpg
593,13642,13642,113603,157,553383043,9780553383040.0,Ursula K. Le Guin,1968.0,A Wizard of Earthsea,"A Wizard of Earthsea (Earthsea Cycle, #1)",en-US,3.99,155042,167058,5357,3253,9210,34737,58618,61240,https://images.gr-assets.com/books/1353424536m/13642.jpg,https://images.gr-assets.com/books/1353424536s/13642.jpg
598,45107,77197,171715,108,6480098,9780006480100.0,Robin Hobb,1995.0,Assassin's Apprentice,"Assassin's Apprentice (Farseer Trilogy, #1)",eng,4.14,132777,162482,6023,2462,6103,25949,59803,68165,https://images.gr-assets.com/books/1320339497m/45107.jpg,https://images.gr-assets.com/books/1320339497s/45107.jpg
599,8695,8695,1877624,162,345418921,9780345418920.0,Douglas Adams,1980.0,The Restaurant at the End of the Universe,"The Restaurant at the End of the Universe (Hitchhiker's Guide, #2)",eng,4.22,153838,172365,3851,700,3728,27009,66783,74145,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
602,65641,65641,1419727,257,64405044,9780064405040.0,"C.S. Lewis, Pauline Baynes",1953.0,The Silver Chair,"The Silver Chair (Chronicles of Narnia, #4)",eng,3.95,170453,185348,3391,1580,9479,47180,65697,61412,https://images.gr-assets.com/books/1336139237m/65641.jpg,https://images.gr-assets.com/books/1336139237s/65641.jpg
603,2767793,2767793,2793516,63,765316897,9780765316900.0,Brandon Sanderson,2008.0,The Hero of Ages,"The Hero of Ages (Mistborn, #3)",eng,4.46,143622,161085,9111,596,2257,14291,49628,94313,https://images.gr-assets.com/books/1480717763m/2767793.jpg,https://images.gr-assets.com/books/1480717763s/2767793.jpg
611,7332,7332,4733799,339,618391118,9780618391110.0,"J.R.R. Tolkien, Christopher Tolkien, Ted Nasmith",1977.0,The Silmarillion,The Silmarillion (Middle-Earth Universe),eng,3.87,134106,160751,5743,4943,13613,36498,47548,58149,https://images.gr-assets.com/books/1336502583m/7332.jpg,https://images.gr-assets.com/books/1336502583s/7332.jpg
612,5094,5094,2113248,164,451210859,9780451210850.0,Stephen King,1987.0,The Drawing of the Three,"The Drawing of the Three (The Dark Tower, #2)",eng,4.23,139052,157513,5293,1062,4303,22908,59055,70185,https://images.gr-assets.com/books/1370918050m/5094.jpg,https://images.gr-assets.com/books/1370918050s/5094.jpg
620,402045,402045,806813,103,345350499,9780345350500.0,Marion Zimmer Bradley,1982.0,The Mists of Avalon,"The Mists of Avalon (Avalon, #1)",eng,4.12,157736,163331,5582,3469,7966,27551,51373,72972,https://images.gr-assets.com/books/1388857089m/402045.jpg,https://images.gr-assets.com/books/1388857089s/402045.jpg
624,140075,140075,3159810,73,441014941,9780441014940.0,Charlaine Harris,2007.0,All Together Dead,"All Together Dead (Sookie Stackhouse, #7)",eng,4.05,162689,173654,3372,1127,5785,37956,66515,62271,https://images.gr-assets.com/books/1417964062m/140075.jpg,https://images.gr-assets.com/books/1417964062s/140075.jpg
631,170210,170210,1053933,80,441013333,9780441013330.0,Charlaine Harris,2005.0,Dead as a Doornail ,"Dead as a Doornail (Sookie Stackhouse, #5)",eng,4.01,169560,179156,3733,969,6113,42398,69792,59884,https://images.gr-assets.com/books/1468562419m/170210.jpg,https://images.gr-assets.com/books/1468562419s/170210.jpg
633,17214,17214,2534973,132,441783589,9780441783590.0,Robert A. Heinlein,1959.0,Starship Troopers,Starship Troopers,en-CA,3.99,136886,145886,4034,2062,7314,31597,53591,51322,https://images.gr-assets.com/books/1406457252m/17214.jpg,https://images.gr-assets.com/books/1406457252s/17214.jpg
637,76778,76778,4636013,271,553278223,9780553278220.0,Ray Bradbury,1950.0,The Martian Chronicles,The Martian Chronicles,en-US,4.12,143236,156328,5204,1666,5808,28385,56556,63913,https://images.gr-assets.com/books/1374049948m/76778.jpg,https://images.gr-assets.com/books/1374049948s/76778.jpg
640,83763,83763,1258566,113,61015725,9780061015720.0,Michael Crichton,2002.0,Prey,Prey,,3.72,131352,136307,2700,2481,11391,40947,48338,33150,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
641,84369,84369,1059917,245,7202326,9780007202320.0,C.S. Lewis,1956.0,The Last Battle,"The Last Battle (Chronicles of Narnia, #7)",eng,4.02,158701,174641,4156,3501,10243,35440,54778,70679,https://images.gr-assets.com/books/1308814830m/84369.jpg,https://images.gr-assets.com/books/1308814830s/84369.jpg
648,7664041,7664041,10260587,119,375856110,9780375856110.0,Christopher Paolini,2011.0,Inheritance,"Inheritance (The Inheritance Cycle, #4)",en-US,4.08,146905,162717,8891,3498,9379,28585,50380,70875,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
649,10357575,10357575,18160093,107,307593312,9780307593310.0,"Haruki Murakami, Jay Rubin, Philip Gabriel",2009.0,いちきゅうはちよん [Ichi-Kyū-Hachi-Yon],1Q84,eng,3.89,125195,138691,13779,3934,9901,28881,51416,44559,https://images.gr-assets.com/books/1483103331m/10357575.jpg,https://images.gr-assets.com/books/1483103331s/10357575.jpg
652,140079,140079,1174101,75,441014917,9780441014910.0,Charlaine Harris,2006.0,"Definitely Dead (Sookie Stackhouse, #6)","Definitely Dead (Sookie Stackhouse, #6)",en-US,4.02,163054,172955,3669,1028,6116,40058,66966,58787,https://images.gr-assets.com/books/1468562748m/140079.jpg,https://images.gr-assets.com/books/1468562748s/140079.jpg
660,7672,7672,688299,83,60541830,9780060541840.0,Michael Crichton,1980.0,Congo,Congo,eng,3.55,129811,134422,1587,2910,13893,48006,45059,24554,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
666,2744,2744,1007964,112,60515198,9780060515200.0,Neil Gaiman,2005.0,Anansi Boys,Anansi Boys,eng,4.0,137639,153465,7758,1219,5671,32195,66653,47727,https://images.gr-assets.com/books/1479778049m/2744.jpg,https://images.gr-assets.com/books/1479778049s/2744.jpg
